Nationals,Female,Prisoners,Slovakia,..,..,..,185,198,192,231,246,248,308,293,331,417,474,553,582,518,541,559,606,621,666,695
Nationals,Female,Prisoners,Slovenia,..,..,..,..,33,..,..,..,..,..,55,51,57,46,54,60,55,76,73,100,88,75,66
Nationals,Female,Prisoners,Spain,..,..,..,2849,2964,3003,3227,3237,3231,3289,3421,3657,3770,3493,3367,3418,3446,3450,3365,3159,3128,3167,3131
Nationals,Female,Prisoners,Sweden,..,..,..,..,209,207,211,257,210,225,233,221,227,223,208,192,164,166,157,199,185,188,219
Nationals,Female,Prisoners,Switzerland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Female,Prisoners,Turkey,..,1099,1702,1818,2010,2046,2134,1878,1764,2360,3036,3413,3816,3919,4281,4569,4842,5442,6092,7976,9367,9802,10748
Nationals,Female,Prisoners,Ukraine,..,..,7185,10481,8811,8939,8468,8946,8180,7293,6625,6137,6103,6517,8451,8262,7097,3660,3322,2794,2540,2389,2269
Nationals,Female,Prisoners,United Kingdom,..,..,1662,2805,2986,3458,3652,3569,3544,3445,3230,3467,3381,3345,3422,3345,3216,3370,3439,..,..,..,..
Nationals,Female,Prisoners,United States,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Albania,..,..,1125,1069,1275,1423,2002,2240,3326,3641,4543,4871,4543,4439,4454,4712,5194,5359,5680,5843,5483,5121,4848
Nationals,Male,Prisoners,Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,8,7,16,12
Nationals,Male,Prisoners,Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Austria,..,..,..,..,4447,4826,4605,4642,4585,4701,4664,4258,4326,4307,4420,4292,4172,4043,3796,3616,3700,3738,3921
Nationals,Male,Prisoners,Belarus,..,..,37134,40945,40152,35047,34103,29887,29192,31950,33891,32437,29162,29097,27502,21274,19781,20519,22727,24925,24979,27942,24417
Nationals,Male,Prisoners,Belgium,4446,4105,4269,5061,5069,5255,5394,5577,5577,5849,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Bulgaria,..,..,..,9546,8460,8445,8806,9434,10156,10677,10365,9648,9609,9917,9425,9012,8324,7381,6928,6911,6594,6283,6103
Nationals,Male,Prisoners,Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Croatia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Cyprus,..,132,116,180,208,189,188,274,279,303,301,254,244,249,249,305,263,268,333,371,360,352,361
Nationals,Male,Prisoners,Czechia,..,..,13994,17383,16015,13546,14639,15638,16512,16328,17902,..,19010,19079,20033,19560,12810,16032,16230,17430,17060,..,17599
Nationals,Male,Prisoners,Denmark,..,2732,2785,2549,2494,2687,2747,2942,3239,2922,2797,2561,2784,2979,2992,2740,2860,2480,2259,2351,2362,2503,2659
Nationals,Male,Prisoners,Estonia,..,..,..,..,2418,2265,2467,2556,2524,2466,1962,2084,..,..,1988,1943,1836,..,..,..,..,1586,1575
Nationals,Male,Prisoners,Finland,..,..,..,2593,2801,2981,3161,3195,3377,3305,3093,2990,3003,2762,2625,2624,2606,2457,2436,2424,2321,2235,2251
Nationals,Male,Prisoners,France,..,..,..,..,..,..,..,..,..,..,50031,52434,52567,53255,58768,60851,61238,60593,51075,51162,51843,52103,52480
Nationals,Male,Prisoners,Georgia,..,..,..,8097,7360,6598,5904,7636,8771,14652,17399,17717,20013,22156,22570,18143,8678,9860,9092,8766,8612,8706,8703
Nationals,Male,Prisoners,Germany,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Greece,..,..,..,..,3901,..,..,..,5037,5054,5185,4818,3965,4118,3777,3872,4365,..,..,..,..,..,..
Nationals,Male,Prisoners,Hungary,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Iceland,..,87,90,80,84,87,91,94,91,97,100,98,102,126,113,108,118,117,109,90,109,106,121
Nationals,Male,Prisoners,Ireland,..,..,..,..,..,..,..,..,..,2435,2363,0,0,0,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Italy,..,..,..,37064,37823,37421,35809,36794,38185,24962,29306,35122,39175,41326,41086,40533,39067,34725,33506,34605,36343,37786,39173
Nationals,Male,Prisoners,Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Latvia,..,..,..,2832,2814,2856,3039,3093,2928,3079,3147,3331,3398,3199,3087,2823,2451,2201,2064,1998,1900,1769,1708
Nationals,Male,Prisoners,Lithuania,..,7962,11988,8859,10656,10193,7502,7603,7582,7522,7270,7360,7984,8467,9245,9072,8603,8021,6853,6329,6106,6008,5685
Nationals,Male,Prisoners,Luxembourg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Malta,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Netherlands,..,..,6656,7001,7376,7440,8138,10218,10629,9529,9055,8526,8360,8478,8440,8306,7799,7363,6658,6581,6723,6942,7248
Nationals,Male,Prisoners,North Macedonia,..,..,..,..,..,..,..,..,..,2017,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Norway,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Poland,..,..,..,..,..,..,..,..,..,..,..,..,..,77580,78324,80912,75859,74332,67958,68320,70150,68283,69690
Nationals,Male,Prisoners,Portugal,..,..,..,10156,10573,10768,10736,10168,9854,9449,8668,8166,8419,8766,9595,10429,10989,10898,11094,10821,10616,10258,10164
Nationals,Male,Prisoners,Republic of Moldova,..,..,..,..,10229,10404,10081,8983,8459,8134,7346,6308,6025,5826,5945,6062,6356,6756,7462,7161,7046,6453,6221
Nationals,Male,Prisoners,Romania,..,..,..,..,..,..,40539,36947,34732,32206,27785,24805,25312,26777,29121,30229,31689,28375,26628,25749,22048,19596,19417
Nationals,Male,Prisoners,Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Serbia,..,..,..,..,..,..,..,..,7687,7554,8484,9112,..,..,..,..,9276,9658,9355,9914,10083,10126,10288
Nationals,Male,Prisoners,Slovakia,..,..,..,4783,5206,5194,5668,6001,5730,5635,5782,6204,7210,7997,8460,8831,7897,8048,7887,7818,7749,7919,8108
Nationals,Male,Prisoners,Slovenia,..,..,..,..,920,..,..,..,..,..,1141,1131,1171,1156,1086,1159,1160,1283,1195,1090,1058,1077,1044
Nationals,Male,Prisoners,Spain,..,..,..,33265,33512,35466,37664,38836,39207,40089,40702,43700,45147,44121,42603,42286,42203,41870,40379,39300,39137,39180,38916
Nationals,Male,Prisoners,Sweden,..,..,..,..,3247,3484,3651,4005,3823,3775,3618,3691,3671,3615,3521,3181,2830,2829,2810,2758,2723,2886,3201
Nationals,Male,Prisoners,Switzerland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nationals,Male,Prisoners,Turkey,..,43851,47353,47848,52806,56490,60850,55462,53601,67114,86604,98627,110243,114159,121727,129846,136762,150339,167348,188309,216627,246462,270796
Nationals,Male,Prisoners,Ukraine,..,..,182533,200551,174717,179863,174390,175476,155935,147716,130211,128808,131093,137259,139308,134860,116623,68830,65896,57095,54291,52357,50389
Nationals,Male,Prisoners,United Kingdom,..,..,44945,56238,55746,59095,59961,60810,62127,62715,64537,67284,67517,67670,69608,69893,68963,70629,71722,..,..,..,..
Nationals,Male,Prisoners,United States,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
